indic_ur,city,year,enterprises,country
EC2021V,BG001C,2021,0,BG
EC2021V,BG002C,2021,0,BG
EC2021V,BG003C,2021,0,BG
EC2021V,BG004C,2021,0,BG
EC2021V,BG005C,2021,0,BG
EC2021V,BG006C,2021,0,BG
EC2021V,BG007C,2021,0,BG
EC2021V,BG008C,2021,0,BG
EC2021V,BG009C,2021,0,BG
EC2021V,BG010C,2021,0,BG
EC2021V,BG011C,2021,0,BG
EC2021V,BG012C,2021,0,BG
EC2021V,BG013C,2021,0,BG
EC2021V,BG014C,2021,0,BG
EC2021V,BG015C,2021,0,BG
EC2021V,BG016C,2021,0,BG
EC2021V,BG017C,2021,0,BG
EC2021V,BG018C,2021,0,BG
EC2021V,CH,2021,0,CH
EC2021V,CH001C,2021,0,CH
EC2021V,CH002C,2021,0,CH
EC2021V,CH003C,2021,0,CH
EC2021V,CH004C,2021,0,CH
EC2021V,CH005C,2021,0,CH
EC2021V,CH006C,2021,0,CH
EC2021V,CH007C,2021,0,CH
EC2021V,CH008C,2021,0,CH
EC2021V,CH009C,2021,0,CH
EC2021V,CY,2021,0,CY
EC2021V,CY001C,2021,0,CY
EC2021V,CZ,2021,0,CZ
EC2021V,CZ001C,2021,0,CZ
EC2021V,CZ002C,2021,0,CZ
EC2021V,CZ003C,2021,0,CZ
EC2021V,CZ004C,2021,0,CZ
EC2021V,CZ005C,2021,0,CZ
EC2021V,CZ006C,2021,0,CZ
EC2021V,CZ007C,2021,0,CZ
EC2021V,CZ008C,2021,0,CZ
EC2021V,CZ009C,2021,0,CZ
EC2021V,CZ010C,2021,0,CZ
EC2021V,CZ011C,2021,0,CZ
EC2021V,CZ012C,2021,0,CZ
EC2021V,CZ013C,2021,0,CZ
EC2021V,CZ014C,2021,0,CZ
EC2021V,CZ015C,2021,0,CZ
EC2021V,CZ016C,2021,0,CZ
EC2021V,CZ017C,2021,0,CZ
EC2021V,CZ018C,2021,0,CZ
EC2021V,DE,2021,0,DE
EC2021V,DE001C,2021,0,DE
EC2021V,DE002C,2021,0,DE
EC2021V,DE003C,2021,0,DE
EC2021V,DE004C,2021,0,DE
EC2021V,DE005C,2021,0,DE
EC2021V,DE006C,2021,0,DE
EC2021V,DE007C,2021,0,DE
EC2021V,DE008C,2021,0,DE
EC2021V,DE009C,2021,0,DE
EC2021V,DE010C,2021,0,DE
EC2021V,DE011C,2021,0,DE
EC2021V,DE012C,2021,0,DE
EC2021V,DE013C,2021,0,DE
EC2021V,DE014C,2021,0,DE
EC2021V,DE015C,2021,0,DE
EC2021V,DE016C,2021,0,DE
EC2021V,DE017C,2021,0,DE
EC2021V,DE018C,2021,0,DE
EC2021V,DE019C,2021,0,DE
EC2021V,DE020C,2021,0,DE
EC2021V,DE021C,2021,0,DE
EC2021V,DE022C,2021,0,DE
EC2021V,DE023C,2021,0,DE
EC2021V,DE024C,2021,0,DE
EC2021V,DE025C,2021,0,DE
EC2021V,DE026C,2021,0,DE
EC2021V,DE027C,2021,0,DE
EC2021V,DE028C,2021,0,DE
EC2021V,DE029C,2021,0,DE
EC2021V,DE030C,2021,0,DE
EC2021V,DE031C,2021,0,DE
EC2021V,DE032C,2021,0,DE
EC2021V,DE033C,2021,0,DE
EC2021V,DE034C,2021,0,DE
EC2021V,DE035C,2021,0,DE
EC2021V,DE036C,2021,0,DE
EC2021V,DE037C,2021,0,DE
EC2021V,DE038C,2021,0,DE
EC2021V,DE039C,2021,0,DE
EC2021V,DE040C,2021,0,DE
EC2021V,DE041C,2021,0,DE
EC2021V,DE045C,2021,0,DE
EC2021V,DE049C,2021,0,DE
EC2021V,DE052C,2021,0,DE
EC2021V,DE053C,2021,0,DE
EC2021V,DE056C,2021,0,DE
EC2021V,DE058C,2021,0,DE
EC2021V,DE059C,2021,0,DE
EC2021V,DE063C,2021,0,DE
EC2021V,DE064C,2021,0,DE
EC2021V,DE066C,2021,0,DE
EC2021V,DE067C,2021,0,DE
EC2021V,DE074C,2021,0,DE
EC2021V,DE077C,2021,0,DE
EC2021V,DE078C,2021,0,DE
EC2021V,DE079C,2021,0,DE
EC2021V,DE080C,2021,0,DE
EC2021V,DE081C,2021,0,DE
EC2021V,DE082C,2021,0,DE
EC2021V,DE083C,2021,0,DE
EC2021V,DE084C,2021,0,DE
EC2021V,DE085C,2021,0,DE
EC2021V,DE086C,2021,0,DE
EC2021V,DE087C,2021,0,DE
EC2021V,DE088C,2021,0,DE
EC2021V,DE089C,2021,0,DE
EC2021V,DE090C,2021,0,DE
EC2021V,DE091C,2021,0,DE
EC2021V,DE092C,2021,0,DE
EC2021V,DE093C,2021,0,DE
EC2021V,DE094C,2021,0,DE
EC2021V,DE095C,2021,0,DE
EC2021V,DE096C,2021,0,DE
EC2021V,DE097C,2021,0,DE
EC2021V,DE098C,2021,0,DE
EC2021V,DE099C,2021,0,DE
EC2021V,DE100C,2021,0,DE
EC2021V,DE101C,2021,0,DE
EC2021V,DE102C,2021,0,DE
EC2021V,DE103C,2021,0,DE
EC2021V,DE104C,2021,0,DE
EC2021V,DE105C,2021,0,DE
EC2021V,DE106C,2021,0,DE
EC2021V,DE107C,2021,0,DE
EC2021V,DE108C,2021,0,DE
EC2021V,DE109C,2021,0,DE
EC2021V,DE110C,2021,0,DE
EC2021V,DE111C,2021,0,DE
EC2021V,DE112C,2021,0,DE
EC2021V,DE113C,2021,0,DE
EC2021V,DE114C,2021,0,DE
EC2021V,DE115C,2021,0,DE
EC2021V,DE116C,2021,0,DE
EC2021V,DE117C,2021,0,DE
EC2021V,DE118C,2021,0,DE
EC2021V,DE119C,2021,0,DE
EC2021V,DE120C,2021,0,DE
EC2021V,DE121C,2021,0,DE
EC2021V,DE122C,2021,0,DE
EC2021V,DE123C,2021,0,DE
EC2021V,DE124C,2021,0,DE
EC2021V,DE125C,2021,0,DE
EC2021V,DK,2021,0,DK
EC2021V,DK002C,2021,0,DK
EC2021V,DK003C,2021,0,DK
EC2021V,DK004C,2021,0,DK
EC2021V,EE,2021,0,EE
EC2021V,EE001C,2021,0,EE
EC2021V,EE002C,2021,0,EE
EC2021V,EE003C,2021,0,EE
EC2021V,EL,2021,0,EL
EC2021V,EL001C,2021,0,EL
EC2021V,EL002C,2021,0,EL
EC2021V,EL003C,2021,0,EL
EC2021V,EL004C,2021,0,EL
EC2021V,EL005C,2021,0,EL
EC2021V,EL006C,2021,0,EL
EC2021V,EL007C,2021,0,EL
EC2021V,EL008C,2021,0,EL
EC2021V,EL009C,2021,0,EL
EC2021V,ES,2021,0,ES
EC2021V,FI,2021,0,FI
EC2021V,FI001C,2021,0,FI
EC2021V,FI002C,2021,0,FI
EC2021V,FI003C,2021,0,FI
EC2021V,FI004C,2021,0,FI
EC2021V,FI005C,2021,0,FI
EC2021V,FI006C,2021,0,FI
EC2021V,FI007C,2021,0,FI
EC2021V,FI008C,2021,0,FI
EC2021V,FI009C,2021,0,FI
EC2021V,FR,2021,1050520,FR
EC2021V,FR001C,2021,250392,FR
EC2021V,FR002C,2021,29808,FR
EC2021V,FR003C,2021,18221,FR
EC2021V,FR004C,2021,23696,FR
EC2021V,FR005C,2021,18869,FR
EC2021V,FR006C,2021,16640,FR
EC2021V,FR007C,2021,9851,FR
EC2021V,FR008C,2021,12496,FR
EC2021V,FR009C,2021,8094,FR
EC2021V,FR010C,2021,5093,FR
EC2021V,FR011C,2021,9962,FR
EC2021V,FR012C,2021,6163,FR
EC2021V,FR013C,2021,4325,FR
EC2021V,FR014C,2021,6403,FR
EC2021V,FR015C,2021,4151,FR
EC2021V,FR016C,2021,5334,FR
EC2021V,FR017C,2021,3969,FR
EC2021V,FR018C,2021,3614,FR
EC2021V,FR019C,2021,3638,FR
EC2021V,FR020C,2021,3247,FR
EC2021V,FR021C,2021,3152,FR
EC2021V,FR022C,2021,2493,FR
EC2021V,FR023C,2021,3347,FR
EC2021V,FR024C,2021,3335,FR
EC2021V,FR025C,2021,3122,FR
EC2021V,FR026C,2021,2036,FR
EC2021V,FR027C,2021,2723,FR
EC2021V,FR028C,2021,2653,FR
EC2021V,FR029C,2021,1978,FR
EC2021V,FR030C,2021,2331,FR
EC2021V,FR031C,2021,3282,FR
EC2021V,FR032C,2021,2032,FR
EC2021V,FR033C,2021,3728,FR
EC2021V,FR034C,2021,1830,FR
EC2021V,FR035C,2021,2295,FR
EC2021V,FR036C,2021,1653,FR
EC2021V,FR037C,2021,2756,FR
EC2021V,FR038C,2021,2711,FR
EC2021V,FR039C,2021,1662,FR
EC2021V,FR040C,2021,3114,FR
EC2021V,FR041C,2021,2212,FR
EC2021V,FR042C,2021,1918,FR
EC2021V,FR043C,2021,2875,FR
EC2021V,FR044C,2021,1730,FR
EC2021V,FR045C,2021,1521,FR
EC2021V,FR046C,2021,5149,FR
EC2021V,FR047C,2021,1443,FR
EC2021V,FR048C,2021,1571,FR
EC2021V,FR049C,2021,2080,FR
EC2021V,FR050C,2021,1986,FR
EC2021V,FR051C,2021,1471,FR
EC2021V,FR052C,2021,922,FR
EC2021V,FR053C,2021,1911,FR
EC2021V,FR054C,2021,1949,FR
EC2021V,FR055C,2021,1130,FR
EC2021V,FR056C,2021,627,FR
EC2021V,FR057C,2021,1676,FR
EC2021V,FR058C,2021,1043,FR
EC2021V,FR059C,2021,1025,FR
EC2021V,FR060C,2021,743,FR
EC2021V,FR061C,2021,744,FR
EC2021V,FR062C,2021,522,FR
EC2021V,FR063C,2021,921,FR
EC2021V,FR064C,2021,903,FR
EC2021V,FR065C,2021,911,FR
EC2021V,FR066C,2021,1014,FR
EC2021V,FR067C,2021,1265,FR
EC2021V,FR068C,2021,878,FR
EC2021V,FR069C,2021,867,FR
EC2021V,FR070C,2021,902,FR
EC2021V,FR071C,2021,865,FR
EC2021V,FR072C,2021,1006,FR
EC2021V,FR073C,2021,660,FR
EC2021V,FR074C,2021,516,FR
EC2021V,FR075C,2021,865,FR
EC2021V,FR076C,2021,1075,FR
EC2021V,FR077C,2021,392,FR
EC2021V,HR001C,2021,65971,HR
EC2021V,HR002C,2021,8184,HR
EC2021V,HR003C,2021,2603,HR
EC2021V,HR004C,2021,5793,HR
EC2021V,HR005C,2021,11455,HR
EC2021V,HR006C,2021,4839,HR
EC2021V,HR007C,2021,5160,HR
EC2021V,HU,2021,0,HU
EC2021V,HU001C,2021,0,HU
EC2021V,HU002C,2021,0,HU
EC2021V,HU003C,2021,0,HU
EC2021V,HU004C,2021,0,HU
EC2021V,HU005C,2021,0,HU
EC2021V,HU006C,2021,0,HU
EC2021V,HU007C,2021,0,HU
EC2021V,HU008C,2021,0,HU
EC2021V,HU009C,2021,0,HU
EC2021V,HU010C,2021,0,HU
EC2021V,HU011C,2021,0,HU
EC2021V,HU012C,2021,0,HU
EC2021V,HU013C,2021,0,HU
EC2021V,HU014C,2021,0,HU
EC2021V,HU015C,2021,0,HU
EC2021V,HU016C,2021,0,HU
EC2021V,HU017C,2021,0,HU
EC2021V,HU018C,2021,0,HU
EC2021V,HU019C,2021,0,HU
EC2021V,IT,2021,0,IT
EC2021V,IT001C,2021,0,IT
EC2021V,IT002C,2021,0,IT
EC2021V,IT003C,2021,0,IT
EC2021V,IT004C,2021,0,IT
EC2021V,IT005C,2021,0,IT
EC2021V,IT006C,2021,0,IT
EC2021V,IT007C,2021,0,IT
EC2021V,IT008C,2021,0,IT
EC2021V,IT009C,2021,0,IT
EC2021V,IT010C,2021,0,IT
EC2021V,IT011C,2021,0,IT
EC2021V,IT012C,2021,0,IT
EC2021V,IT013C,2021,0,IT
EC2021V,IT014C,2021,0,IT
EC2021V,IT015C,2021,0,IT
EC2021V,IT016C,2021,0,IT
EC2021V,IT017C,2021,0,IT
EC2021V,IT018C,2021,0,IT
EC2021V,IT019C,2021,0,IT
EC2021V,IT020C,2021,0,IT
EC2021V,IT021C,2021,0,IT
EC2021V,IT022C,2021,0,IT
EC2021V,IT023C,2021,0,IT
EC2021V,IT024C,2021,0,IT
EC2021V,IT025C,2021,0,IT
EC2021V,IT026C,2021,0,IT
EC2021V,IT027C,2021,0,IT
EC2021V,IT028C,2021,0,IT
EC2021V,IT029C,2021,0,IT
EC2021V,IT030C,2021,0,IT
EC2021V,IT031C,2021,0,IT
EC2021V,IT032C,2021,0,IT
EC2021V,IT033C,2021,0,IT
EC2021V,IT034C,2021,0,IT
EC2021V,IT035C,2021,0,IT
EC2021V,IT036C,2021,0,IT
EC2021V,IT037C,2021,0,IT
EC2021V,IT038C,2021,0,IT
EC2021V,IT039C,2021,0,IT
EC2021V,IT040C,2021,0,IT
EC2021V,IT041C,2021,0,IT
EC2021V,IT042C,2021,0,IT
EC2021V,IT043C,2021,0,IT
EC2021V,IT044C,2021,0,IT
EC2021V,IT045C,2021,0,IT
EC2021V,IT046C,2021,0,IT
EC2021V,IT047C,2021,0,IT
EC2021V,IT048C,2021,0,IT
EC2021V,IT049C,2021,0,IT
EC2021V,IT050C,2021,0,IT
EC2021V,IT051C,2021,0,IT
EC2021V,IT052C,2021,0,IT
EC2021V,IT053C,2021,0,IT
EC2021V,IT054C,2021,0,IT
EC2021V,IT055C,2021,0,IT
EC2021V,IT056C,2021,0,IT
EC2021V,IT057C,2021,0,IT
EC2021V,IT058C,2021,0,IT
EC2021V,IT059C,2021,0,IT
EC2021V,IT060C,2021,0,IT
EC2021V,IT061C,2021,0,IT
EC2021V,IT062C,2021,0,IT
EC2021V,IT063C,2021,0,IT
EC2021V,IT064C,2021,0,IT
EC2021V,IT065C,2021,0,IT
EC2021V,IT066C,2021,0,IT
EC2021V,IT067C,2021,0,IT
EC2021V,IT068C,2021,0,IT
EC2021V,IT069C,2021,0,IT
EC2021V,IT070C,2021,0,IT
EC2021V,IT071C,2021,0,IT
EC2021V,IT072C,2021,0,IT
EC2021V,IT073C,2021,0,IT
EC2021V,IT074C,2021,0,IT
EC2021V,IT075C,2021,0,IT
EC2021V,IT076C,2021,0,IT
EC2021V,IT077C,2021,0,IT
EC2021V,IT078C,2021,0,IT
EC2021V,IT079C,2021,0,IT
EC2021V,IT080C,2021,0,IT
EC2021V,IT081C,2021,0,IT
EC2021V,IT082C,2021,0,IT
EC2021V,IT083C,2021,0,IT
EC2021V,IT084C,2021,0,IT
EC2021V,IT085C,2021,0,IT
EC2021V,IT086C,2021,0,IT
EC2021V,IT087C,2021,0,IT
EC2021V,LT,2021,0,LT
EC2021V,LT001C,2021,0,LT
EC2021V,LT002C,2021,0,LT
EC2021V,LT003C,2021,0,LT
EC2021V,LT004C,2021,0,LT
EC2021V,LT005C,2021,0,LT
EC2021V,LT006C,2021,0,LT
EC2021V,LU,2021,0,LU
EC2021V,LU001C,2021,0,LU
EC2021V,LV,2021,0,LV
EC2021V,LV001C,2021,0,LV
EC2021V,LV002C,2021,0,LV
EC2021V,LV003C,2021,0,LV
EC2021V,LV004C,2021,0,LV
EC2021V,MT,2021,0,MT
EC2021V,MT001C,2021,0,MT
EC2021V,NL,2021,0,NL
EC2021V,NL001C,2021,0,NL
EC2021V,NL002C,2021,0,NL
EC2021V,NL003C,2021,0,NL
EC2021V,NL004C,2021,0,NL
EC2021V,NL005C,2021,0,NL
EC2021V,NL006C,2021,0,NL
EC2021V,NL007C,2021,0,NL
EC2021V,NL008C,2021,0,NL
EC2021V,NL010C,2021,0,NL
EC2021V,NL011C,2021,0,NL
EC2021V,NL012C,2021,0,NL
EC2021V,NL013C,2021,0,NL
EC2021V,NL014C,2021,0,NL
EC2021V,NL015C,2021,0,NL
EC2021V,NL016C,2021,0,NL
EC2021V,NL017C,2021,0,NL
EC2021V,NL018C,2021,0,NL
EC2021V,NL019C,2021,0,NL
EC2021V,NL020C,2021,0,NL
EC2021V,NL022C,2021,0,NL
EC2021V,NL023C,2021,0,NL
EC2021V,NL024C,2021,0,NL
EC2021V,NL025C,2021,0,NL
EC2021V,NL026C,2021,0,NL
EC2021V,NL027C,2021,0,NL
EC2021V,NL028C,2021,0,NL
EC2021V,NL029C,2021,0,NL
EC2021V,NL030C,2021,0,NL
EC2021V,NL031C,2021,0,NL
EC2021V,NL033C,2021,0,NL
EC2021V,NL034C,2021,0,NL
EC2021V,NL036C,2021,0,NL
EC2021V,NL037C,2021,0,NL
EC2021V,NL038C,2021,0,NL
EC2021V,NL039C,2021,0,NL
EC2021V,NL041C,2021,0,NL
EC2021V,NL042C,2021,0,NL
EC2021V,NL044C,2021,0,NL
EC2021V,NL045C,2021,0,NL
EC2021V,NL046C,2021,0,NL
EC2021V,NL047C,2021,0,NL
EC2021V,NO,2021,0,NO
EC2021V,NO001C,2021,0,NO
EC2021V,NO002C,2021,0,NO
EC2021V,NO003C,2021,0,NO
EC2021V,NO004C,2021,0,NO
EC2021V,PL,2021,0,PL
EC2021V,PL001C,2021,0,PL
EC2021V,PL002C,2021,0,PL
EC2021V,PL003C,2021,0,PL
EC2021V,PL004C,2021,0,PL
EC2021V,PL005C,2021,0,PL
EC2021V,PL006C,2021,0,PL
EC2021V,PL007C,2021,0,PL
EC2021V,PL008C,2021,0,PL
EC2021V,PL009C,2021,0,PL
EC2021V,PL010C,2021,0,PL
EC2021V,PL011C,2021,0,PL
EC2021V,PL012C,2021,0,PL
EC2021V,PL013C,2021,0,PL
EC2021V,PL014C,2021,0,PL
EC2021V,PL015C,2021,0,PL
EC2021V,PL016C,2021,0,PL
EC2021V,PL017C,2021,0,PL
EC2021V,PL018C,2021,0,PL
EC2021V,PL019C,2021,0,PL
EC2021V,PL020C,2021,0,PL
EC2021V,PL021C,2021,0,PL
EC2021V,PL022C,2021,0,PL
EC2021V,PL023C,2021,0,PL
EC2021V,PL024C,2021,0,PL
EC2021V,PL025C,2021,0,PL
EC2021V,PL026C,2021,0,PL
EC2021V,PL027C,2021,0,PL
EC2021V,PL028C,2021,0,PL
EC2021V,PL029C,2021,0,PL
EC2021V,PL030C,2021,0,PL
EC2021V,PL031C,2021,0,PL
EC2021V,PL032C,2021,0,PL
EC2021V,PL033C,2021,0,PL
EC2021V,PL034C,2021,0,PL
EC2021V,PL035C,2021,0,PL
EC2021V,PL036C,2021,0,PL
EC2021V,PL037C,2021,0,PL
EC2021V,PL038C,2021,0,PL
EC2021V,PL039C,2021,0,PL
EC2021V,PL040C,2021,0,PL
EC2021V,PL041C,2021,0,PL
EC2021V,PL042C,2021,0,PL
EC2021V,PL043C,2021,0,PL
EC2021V,PL044C,2021,0,PL
EC2021V,PL045C,2021,0,PL
EC2021V,PL046C,2021,0,PL
EC2021V,PL047C,2021,0,PL
EC2021V,PL048C,2021,0,PL
EC2021V,PL049C,2021,0,PL
EC2021V,PL050C,2021,0,PL
EC2021V,PL051C,2021,0,PL
EC2021V,PL052C,2021,0,PL
EC2021V,PL053C,2021,0,PL
EC2021V,PL054C,2021,0,PL
EC2021V,PL055C,2021,0,PL
EC2021V,PL056C,2021,0,PL
EC2021V,PL057C,2021,0,PL
EC2021V,PL058C,2021,0,PL
EC2021V,PL059C,2021,0,PL
EC2021V,PL060C,2021,0,PL
EC2021V,PL061C,2021,0,PL
EC2021V,PL062C,2021,0,PL
EC2021V,PL063C,2021,0,PL
EC2021V,PL064C,2021,0,PL
EC2021V,PL065C,2021,0,PL
EC2021V,PL066C,2021,0,PL
EC2021V,PL067C,2021,0,PL
EC2021V,PL068C,2021,0,PL
EC2021V,PT,2021,0,PT
EC2021V,PT001C,2021,0,PT
EC2021V,PT002C,2021,0,PT
EC2021V,PT003C,2021,0,PT
EC2021V,PT004C,2021,0,PT
EC2021V,PT005C,2021,0,PT
EC2021V,PT006C,2021,0,PT
EC2021V,PT007C,2021,0,PT
EC2021V,PT008C,2021,0,PT
EC2021V,PT009C,2021,0,PT
EC2021V,PT010C,2021,0,PT
EC2021V,PT011C,2021,0,PT
EC2021V,PT012C,2021,0,PT
EC2021V,PT013C,2021,0,PT
EC2021V,PT014C,2021,0,PT
EC2021V,PT015C,2021,0,PT
EC2021V,PT016C,2021,0,PT
EC2021V,RO,2021,0,RO
EC2021V,RO001C,2021,0,RO
EC2021V,RO002C,2021,0,RO
EC2021V,RO003C,2021,0,RO
EC2021V,RO004C,2021,0,RO
EC2021V,RO005C,2021,0,RO
EC2021V,RO006C,2021,0,RO
EC2021V,RO007C,2021,0,RO
EC2021V,RO008C,2021,0,RO
EC2021V,RO009C,2021,0,RO
EC2021V,RO010C,2021,0,RO
EC2021V,RO011C,2021,0,RO
EC2021V,RO012C,2021,0,RO
EC2021V,RO013C,2021,0,RO
EC2021V,RO014C,2021,0,RO
EC2021V,RO015C,2021,0,RO
EC2021V,RO016C,2021,0,RO
EC2021V,RO017C,2021,0,RO
EC2021V,RO018C,2021,0,RO
EC2021V,RO019C,2021,0,RO
EC2021V,RO020C,2021,0,RO
EC2021V,RO021C,2021,0,RO
EC2021V,RO022C,2021,0,RO
EC2021V,RO023C,2021,0,RO
EC2021V,RO024C,2021,0,RO
EC2021V,RO025C,2021,0,RO
EC2021V,RO026C,2021,0,RO
EC2021V,RO027C,2021,0,RO
EC2021V,RO028C,2021,0,RO
EC2021V,RO029C,2021,0,RO
EC2021V,RO030C,2021,0,RO
EC2021V,RO031C,2021,0,RO
EC2021V,RO032C,2021,0,RO
EC2021V,RO033C,2021,0,RO
EC2021V,RO034C,2021,0,RO
EC2021V,RO035C,2021,0,RO
EC2021V,SE,2021,0,SE
EC2021V,SE001C,2021,0,SE
EC2021V,SE002C,2021,0,SE
EC2021V,SE003C,2021,0,SE
EC2021V,SE004C,2021,0,SE
EC2021V,SE005C,2021,0,SE
EC2021V,SE006C,2021,0,SE
EC2021V,SE007C,2021,0,SE
EC2021V,SE008C,2021,0,SE
EC2021V,SE010C,2021,0,SE
EC2021V,SE011C,2021,0,SE
EC2021V,SE012C,2021,0,SE
EC2021V,SE013C,2021,0,SE
EC2021V,SE014C,2021,0,SE
EC2021V,SI,2021,0,SI
EC2021V,SI001C,2021,0,SI
EC2021V,SI002C,2021,0,SI
EC2021V,SK,2021,0,SK
EC2021V,SK001C,2021,0,SK
EC2021V,SK002C,2021,0,SK
EC2021V,SK003C,2021,0,SK
EC2021V,SK004C,2021,0,SK
EC2021V,SK005C,2021,0,SK
EC2021V,SK006C,2021,0,SK
EC2021V,SK007C,2021,0,SK
EC2021V,SK008C,2021,0,SK
EC2021V,TR001C,2021,0,TR
EC2021V,TR002C,2021,0,TR
EC2021V,TR003C,2021,0,TR
EC2021V,TR004C,2021,0,TR
EC2021V,TR005C,2021,0,TR
EC2021V,TR006C,2021,0,TR
EC2021V,TR007C,2021,0,TR
EC2021V,TR008C,2021,0,TR
EC2021V,TR009C,2021,0,TR
EC2021V,TR010C,2021,0,TR
EC2021V,TR011C,2021,0,TR
EC2021V,TR012C,2021,0,TR
EC2021V,TR013C,2021,0,TR
EC2021V,TR014C,2021,0,TR
EC2021V,TR015C,2021,0,TR
EC2021V,TR016C,2021,0,TR
EC2021V,TR017C,2021,0,TR
EC2021V,TR018C,2021,0,TR
EC2021V,TR019C,2021,0,TR
EC2021V,TR020C,2021,0,TR
EC2021V,TR021C,2021,0,TR
EC2021V,TR022C,2021,0,TR
EC2021V,TR023C,2021,0,TR
EC2021V,TR024C,2021,0,TR
EC2021V,TR025C,2021,0,TR
EC2021V,TR026C,2021,0,TR
EC2021V,UK,2021,0,UK
EC2021V,UK001C,2021,0,UK
EC2021V,UK002C,2021,0,UK
EC2021V,UK003C,2021,0,UK
EC2021V,UK004C,2021,0,UK
EC2021V,UK005C,2021,0,UK
EC2021V,UK006C,2021,0,UK
EC2021V,UK007C,2021,0,UK
EC2021V,UK008C,2021,0,UK
EC2021V,UK009C,2021,0,UK
EC2021V,UK010C,2021,0,UK
EC2021V,UK011C,2021,0,UK
EC2021V,UK012C,2021,0,UK
EC2021V,UK013C,2021,0,UK
EC2021V,UK014C,2021,0,UK
EC2021V,UK015C,2021,0,UK
EC2021V,UK016C,2021,0,UK
EC2021V,UK017C,2021,0,UK
EC2021V,UK018C,2021,0,UK
EC2021V,UK019C,2021,0,UK
EC2021V,UK020C,2021,0,UK
EC2021V,UK021C,2021,0,UK
EC2021V,UK022C,2021,0,UK
EC2021V,UK023C,2021,0,UK
EC2021V,UK024C,2021,0,UK
EC2021V,UK025C,2021,0,UK
EC2021V,UK026C,2021,0,UK
EC2021V,UK027C,2021,0,UK
EC2021V,UK028C,2021,0,UK
EC2021V,UK029C,2021,0,UK
EC2021V,UK030C,2021,0,UK
EC2021V,UK031C,2021,0,UK
EC2021V,UK032C,2021,0,UK
EC2021V,UK033C,2021,0,UK
EC2021V,UK034C,2021,0,UK
EC2021V,UK035C,2021,0,UK
EC2021V,UK036C,2021,0,UK
EC2021V,UK037C,2021,0,UK
EC2021V,UK038C,2021,0,UK
EC2021V,UK039C,2021,0,UK
EC2021V,UK040C,2021,0,UK
EC2021V,UK041C,2021,0,UK
EC2021V,UK042C,2021,0,UK
EC2021V,UK043C,2021,0,UK
EC2021V,UK044C,2021,0,UK
EC2021V,UK045C,2021,0,UK
EC2021V,UK046C,2021,0,UK
EC2021V,UK047C,2021,0,UK
EC2021V,UK048C,2021,0,UK
EC2021V,UK049C,2021,0,UK
EC2021V,UK050C,2021,0,UK
EC2021V,UK051C,2021,0,UK
EC2021V,UK052C,2021,0,UK
EC2021V,UK053C,2021,0,UK
EC2021V,UK054C,2021,0,UK
EC2021V,UK055C,2021,0,UK
EC2021V,UK056C,2021,0,UK
EC2021V,UK057C,2021,0,UK
EC2021V,UK058C,2021,0,UK
EC2021V,UK059C,2021,0,UK
EC2021V,UK060C,2021,0,UK
EC2021V,UK061C,2021,0,UK
EC2021V,UK062C,2021,0,UK
EC2021V,UK063C,2021,0,UK
EC2021V,UK064C,2021,0,UK
EC2021V,UK065C,2021,0,UK
EC2021V,UK066C,2021,0,UK
EC2021V,UK067C,2021,0,UK
EC2021V,UK068C,2021,0,UK
EC2021V,UK069C,2021,0,UK
EC2021V,UK070C,2021,0,UK
EC2021V,UK071C,2021,0,UK
EC2021V,UK072C,2021,0,UK
EC2021V,UK073C,2021,0,UK
EC2021V,UK074C,2021,0,UK
EC2021V,UK075C,2021,0,UK
EC2021V,UK076C,2021,0,UK
EC2021V,UK077C,2021,0,UK
EC2021V,UK078C,2021,0,UK
EC2021V,UK079C,2021,0,UK
EC2021V,UK080C,2021,0,UK
EC2021V,UK081C,2021,0,UK
EC2021V,UK082C,2021,0,UK
EC2021V,UK083C,2021,0,UK
EC2021V,UK084C,2021,0,UK
EC2021V,UK085C,2021,0,UK
EC2021V,UK086C,2021,0,UK
EC2021V,UK087C,2021,0,UK
EC2021V,UK088C,2021,0,UK
EC2021V,UK089C,2021,0,UK
EC2021V,UK090C,2021,0,UK
EC2021V,UK091C,2021,0,UK
EC2021V,UK092C,2021,0,UK
EC2021V,UK093C,2021,0,UK
EC2021V,UK094C,2021,0,UK
EC2021V,UK095C,2021,0,UK
EC2021V,UK096C,2021,0,UK
EC2021V,UK097C,2021,0,UK
EC2021V,UK098C,2021,0,UK
EC2021V,UK099C,2021,0,UK
EC2021V,UK100C,2021,0,UK
EC2021V,UK101C,2021,0,UK
EC2021V,UK102C,2021,0,UK
EC2021V,UK103C,2021,0,UK
EC2021V,UK104C,2021,0,UK
EC2021V,UK105C,2021,0,UK
EC2021V,UK106C,2021,0,UK
EC2021V,UK107C,2021,0,UK
EC2021V,UK108C,2021,0,UK
EC2021V,UK109C,2021,0,UK
EC2021V,UK110C,2021,0,UK
EC2021V,UK111C,2021,0,UK
EC2021V,UK112C,2021,0,UK
EC2021V,UK113C,2021,0,UK
EC2021V,UK114C,2021,0,UK
EC2021V,UK115C,2021,0,UK
EC2021V,UK116C,2021,0,UK
EC2021V,UK117C,2021,0,UK
EC2021V,UK118C,2021,0,UK
EC2021V,UK119C,2021,0,UK
EC2021V,UK120C,2021,0,UK
